cluster;id;author;volume;title;institution;venue;address;publisher;year;pages;editor;note;month;class
0;16727;"h. kautz, m. kearns, and b. selman,";;"reasoning with characteristic models,";;"proceedings aaai-93 , washington,";"dc (1993) 34-39.";;;;;;;kautz1993
0;16728;"h. kautz, m. kearns, and b. selman.";;"reasoning with characteristic models.";;"in proceedings of the national conference on artificial intelligence,";;;1993.;"pages 34-39,";;;;kautz1993
0;16729;"h. a. kautz, m. j. kearns, and b. selman.";;"reasoning with characteristic models.";;"in proceedings of the 11th national conference on artificial intelligence,";"washington, dc, july 1993.";"aaai press.";;"pages 34-39,";;;;kautz1993
0;16730;"kautz, h. a., kearns, m. j., & selman.";"vol. 74,";"b (1995) horn approximations of empirical data.";;"artificial intelligence,";;;;129-145.,;;;kautz1995;kautz1993
0;16731;"kautz, h., kearns, m., & selman, b.";74,;"horn approximations of empirical data.";;"artificial intelligence,";;;(1995).;129-145.,;;;kautz1995;kautz1993
0;16732;"kautz, h., kearns, m., and selman, b.";"vol. 74,";"horn approximations of empirical data.";;"artificial intelligence,";;;1995,;129-145.,;;;kautz1995;kautz1993
0;16733;"kautz, h., kearns, m., and selman, b.";;"horn approximations of empirical data.";;"artificial intelligence 74,";;;1995.;129-145.,;;;kautz1995;kautz1993
0;16734;"kautz, h., m. kearns, and b. selman.";;"horn approximations of empirical data.";;"artificial intelligence. forthcoming.";;;1994.;;;;;kautz1995
0;16735;"kautz, h., m. kearns, and b. selman.";74;"horn approximations of empirical data.";;"artificial intelligence,";;;1995.;129-145.,;;;kautz1995;kautz1995
0;16736;"kautz, h., kearns, m. and selman, b.";;"horn approximations of empirical data.";;"artificial intelligence. forthcoming.";;;1994.;;;;;kautz1995
0;16737;"h.a. kautz, m.j. kearns, b. selman.";;"horn approximations of empirical data.";;"artificial intelligence,";;;1994.;;;;;kautz1995
0;16738;"henry a. kautz, michael j. kearns, and bart selman.";74;"horn approximations of empirical data.";;"artificial intelligence,";;;1994.;129-145,;;;;kautz1995
0;16739;"kautz, henry a., kearns, michael j. and selman, bart ppear.";;"horn approximations of empirical data.";;"artificial intelligence.";;;;;;;;kautz1995
0;16740;"henry a. kautz, michael j. kearns and bart selman,";;"horn approximations of empirical data,";;"artif. intell.";;;;;;"(to appear).";;kautz1995
0;16741;"h. kautz, m. kearns, and b. selman.";;"horn approximations of empirical data.";;"artificial intelligence,";;;1994.;;;;forthcoming.,kautz1995;kautz1995
0;16742;"h. kautz, m. kearns and b. selman.";"74 (1995), 129 - 145.";"horn approximations of empirical data,";;"artificial intelligence,";;;;;;;;kautz1995
0;16743;"h. kautz, m. kearns, and b. selman.";74;"horn approximations of empirical data.";;"artificial intelligence,";;;1995.;129-145,;;;;kautz1995
0;16744;"h. kautz, m. kearns, and b. selman.";74;"horn approximations of empirical data.";;"artificial intelligence,";;;1995.;129-145,;;;;kautz1995
0;16745;"henry kautz, michael kearns, and bart selman.";74;"horn approximations of empirical data.";;"artificial intelligence,";;;1995.;129-145,;;;;kautz1995
0;16746;"m. kearns, m. li, l. pitt, and l. g. valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";"new york, new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16747;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learnability of boolean formu lae.";;"in proceedings of the nineteenth annual acm symposium on the theory of computing,";"new york, new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16748;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on the theory of computing,";"new york, new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16749;"kearns, m. j., li, m., pitt, l., and valiant, l.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing (stoc-87),";;;1987a.;"pages 285-295.";;;;kearns1987
0;16750;"kearns, m., li, m., pitt, l., & valiant, l.";;"on the learnability of boolean formulae.";;"proceedings of the nineteenth annual acm symposium on theory of computing (pp.";;;(1987).;285-295).;;;;kearns1987
0;16751;"kearns, m., li, m., pitt, l., & valiant, l.g.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";"new york, ny:";"acm press.";(1987).;"(pp. 285-295).";;;;kearns1987
0;16752;"kearns, m., li, m., pitt, l., and valiant, l.";;"on the learnability of boolean formula.";;"in proceedings of the nineteenth annual acm symposium on the theory of computing (pp.";"new york city: ny:";"acm press.";1987.;285-295).;;;;kearns1987
0;16753;"m. kearns, m. li, l. pitt, and l.";;"valiant [1987]. on the learnability of boolean formul,";;"proceedings of the 19th annual acm symposium on theory of computing,";"new york (1987),";;;285-295.,;;;kearns1987;kearns1987
0;16754;"m. kearns, m. li, l. pitt, and l.g. valiant,";;"on the learnability of boolean formulae.";;"proceedings of the 19th annual symposium on the theory of computation,";;;1987,;285-295.,;;;kearns1987;kearns1987
0;16755;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the 19th symposium on the theory of computations,";"new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16756;"m. kearns, m. li, l. pitt, and l. valiant,";;"on the learnability of boolean formulae.";;"proc. 19th acm symposium on theory of computing (1987) 285-295.";;;;;;;;kearns1987
0;16757;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learn-ability of boolean formulae.";;"in proc. 19th stoc,";;acm,;1987.;"pages 285-295.";;;;kearns1987
0;16758;"michael kearns, ming li, lenny pitt and leslie g. valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the 19th annual acm symposium on theory of computing,";;;1987.;"pages 285-295,";;;;kearns1987
0;16759;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";;;1987.;"pages 285-295,";;;may;kearns1987
0;16760;"m. kearns, m. li, l. pitt, l.g. valiant.";;"on the learnability of boolean formulae.";;"proceedings of the 19th a.c.m. symposium on the theory of computing,";;;1987,;"pp. 285-295.";;;;kearns1987
0;16761;"m. kearns, m. li, l. pitt, and l. g. valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";"new york, new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16762;"kearns, m., li, m., pitt, l. & valiant, l. g.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing (pp.";"new york, ny:";"acm press.";(1987).;285-295).;;;;kearns1987
0;16763;"kearns, m., li, m., pitt, l., and valiant, l.,";;"on the learnability of boolean formulae,";;"proc. of the 19th acm symp. theory of computing,";;;1987,;"pp. 285-295.";;;;kearns1987
0;16764;"m. kearns, m. li, l. pitt, and l. g. valiant.";;"on the learnability of boolean formulae.";;"in proc. of the 19 th annual acm stoc,";;;1987.;;;;;kearns1987
0;16765;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";;;1987.;"pages 285-295,";;;may;kearns1987
0;16766;"m. j. kearns, m. li, l. pitt, and l. valiant,";;"on the learnability of boolean formula,";;"in proceedings, 19th acm symposium on theory of computing,";;;1987,;"pp. 285-295.";;;;kearns1987
0;16767;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learnability of boolean formulae.";;"in proc. 19th acm symposium on theory of computing,";;"acm press,";1987.;"pages 285-295.";;;;kearns1987
0;16768;"m. kearns, m. li, l. pitt, and l.g. valiant.";;"on the learn-ability of boolean formulae.";;"proceedings of the 19th annual symposium on the theory of computation,";;;1987.;"pages 285295,";;;;kearns1987
0;16769;"m. kearns, m. li, l. pitt, l.g. valiant.";;"on the learnability of boolean formulae.";;"proceedings of the 19th a.c.m. symposium on the theory of computing,";;;1987,;"pp. 285-295.";;;;kearns1987
0;16770;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";"new york, new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16771;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learnability of boolean formulae.";;"in proc. 19th annu. acm sympos. theory comput.,";"new york, ny,";"acm press,";1987.;"pages 285-294.";;;;kearns1987
0;16772;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";"new york, new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16773;"m. kearns, m. li, l. pitt, and l. valiant,";;"on the learnability of boolean formulae,";;"in proc. 19 th acm symposium on theory of computing,";;acm,;1987.;"pages 285-295.";;;;kearns1987
0;16774;"kearns, m., m. li, l. pitt, l. valiant,";;"on the learnability of boolean formulae";;"19th acm symposium on the theory of computing,";"new york, ny,";;1987,;"pp. 285-295.";;;;kearns1987
0;16775;"m. kearns, m. li, l. pitt, and l. g. valiant.";;"on the learnability of boolean formulae.";;"in stoc-87,";;;1987.;"pages 285-295,";;;;kearns1987
0;16776;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learnability of boolean formulae.";;"in proc. 19th annu. acm sympos. theory comput.,";"new york, ny,";"acm press,";1987.;"pages 285-294.";;;;kearns1987
0;16777;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";;"acm press,";1987,;"pp. 285-295.";;;;kearns1987
0;16778;"m. kearns, m. li, l. pitt, and l. valiant.";;"on the learnability of boolean formulae.";;"in stoc-87, p.";;;1987.;285-295,;;;;kearns1987
0;16779;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the nineteenth annual acm symposium on theory of computing,";"new york, new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16780;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"on the learnability of boolean formulae.";;"in proceedings of the 19th symposium on the theory of computations,";"new york,";;1987.;"pages 285-295,";;;may;kearns1987
0;16781;"m. kearns, m. li, l. pitt, l.g. valiant.";;"on the learnability of boolean formulae.";;"proceedings of the 19th a.c.m. symposium on the theory of computing,";;;1987,;"pp. 285-295.";;;;kearns1987
0;16782;"kearns, m., m. li, l. pitt and l. valiant,";;"on the learnability of boolean formula,";;"proceedings of the 19th annual acm symposium on theory of computing,";;;1987.;"pp. 285-95,";;;;kearns1987
0;16783;"kearns, m. j., li, m., pitt, l., and valiant, l.";;"recent results on boolean concept learning.";;"in proceedings of the fourth international conference on machine learning (ml-87),";;;1987b.;"pages 337-352.";;;;kearns1987b
0;16784;"kearns, m., li, m., pitt, l., & valiant, l. g.";;"recent results on boolean concept learning.";;"proceedings of the fourth international workshop on machine learning (pp.";"irvine, ca:";"morgan kauf-mann.";(1987).;337-352).;;;;kearns1987b
0;16785;"kearns, m., li, m., pitt, l., & valiant, l. g.";;"recent results on boolean concept learning.";;"proceedings of the fourth international workshop on machine learning (pp.";"irvine, ca:";"morgan kaufmann.";(1987).;337-352).;;;;kearns1987b
0;16786;"m. kearns, m. li, l. pitt, and l. valiant.";;"recent results on boolean concept learning.";;"proceedings of the fourth international workshop on machine learning,";"los altos california).";"(published by morgan kaufmann,";;"pages 337-352,";"in p. langley, editor,";;;kearns1987b
0;16787;"michael kearns, ming li, leonard pitt, and leslie valiant.";;"recent results on boolean concept learning.";"university of california, irvine,";"in proceedings of the fourth international workshop on machine learning,";;;1987.;"pages 337-352,";;;june,kearns1987b;kearns1987b
0;16788;"m. kearns, m. li, l. pitt, l.g. valiant.";;"recent results on boolean concept learning.";;"proceedings of the 4th international workshop on machine learning,";;"morgan kaufmann publishers,";1987,;"pp. 337-352.";;;;kearns1987b
0;16789;"kearns, m. j. and li, m.";;"learning in the presence of malicious errors.";;"in proceedings stoc-88.";;;(1988).;;;;;kearns1988
